"","key","scientificName","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","projectId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","gadm","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","nucleotideSequence","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","informationWithheld","verbatimEventDate","http...unknown.org.crawl_attempt","http...unknown.org.status","gbifID","collectionCode","verbatimLocality","occurrenceID","taxonID","http...unknown.org.captive_cultivated","catalogNumber","institutionCode","identificationID","name","networkKeys","elevation","institutionKey","collectionKey","datasetID","recordNumber","nomenclaturalCode","locality","language","type","vernacularName","organismID","ownerInstitutionCode","accessRights","collectionID","lifeStage","habitat","individualCount","elevationAccuracy","preparations","institutionID","county","municipality","verbatimCoordinateSystem","disposition","eventTime","occurrenceRemarks","sex","identifiedByIDs.type","identifiedByIDs.value","dynamicProperties","vitality","higherGeography","georeferencedDate","georeferenceProtocol","georeferenceVerificationStatus","georeferenceSources","georeferenceRemarks","coordinatePrecision","georeferencedBy","otherCatalogNumbers","fieldNumber","higherGeographyID","identificationRemarks","verbatimElevation","higherClassification","http...unknown.org.crawlerDwcaCacheTime","http...unknown.org.orphanEndpoint","establishmentMeans","locationRemarks","recordedByIDs.type","recordedByIDs.value","http...unknown.org.code","http...unknown.org.conceptualSchema","http...unknown.org.maxSearchResponseRecords","organismQuantity","organismQuantityType","bibliographicCitation","http...unknown.org.declaredCount","locationAccordingTo","previousIdentifications","waterBody","distanceFromCentroidInMeters","http...unknown.org.license","parentNameUsage","materialEntityID","source","GID_1","GID_0","COUNTRY","NAME_1","VARNAME_1","NL_NAME_1","TYPE_1","ENGTYPE_1","CC_1","HASC_1","ISO_1","x","y"
"124","543716011","Atelopus ignescens (Cornalia, 1849)","","cece4fc2-1fec-4bb5-a335-7252548e3f0b","66522820-055c-11d8-b84e-b8a03c50a862","a43950ae-eb88-4ef4-bfff-43bcf12885ad","66522820-055c-11d8-b84e-b8a03c50a862","US","EML","2026-07-20T10:50:11.246+00:00","2026-07-20T11:33:25.572+00:00",497,NA,"PRESERVED_SPECIMEN","PRESENT",5216669,1,44,131,952,6727,2422265,5216669,5216669,"Atelopus ignescens (Cornalia, 1849)","Animalia","Chordata","Anura","Bufonidae","Atelopus","Atelopus ignescens","Atelopus","ignescens","SPECIES","ACCEPTED","CR",NA,12615,"SOUTH_AMERICA","Imbabura Prov.",NA,1944,6,20,"1944-06-20",172,172,"2024-01-04T14:21:00.000+00:00","2026-07-20T11:33:25.572+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"urn:catalog:CAS:SUA:9491","none","none",FALSE,NA,"I.L. Wiggins",NA,"none","WGS84","Amphibia","ECU","none","none","LATIN_AMERICA","Ecuador","NORTH_AMERICA",NA,"urn:catalog:CAS:SUA:9491",NA,NA,"20 Jun 1944","497",NA,"543716011","SUA","San Miguel, edge of Paramo, NW. of Atuntaqui, Imbabara Prov. Ecuador, alt. 11,300 ft.","urn:catalog:CAS:SUA:9491",NA,NA,"9491","CAS",NA,"Atelopus ignescens (Cornalia, 1849)","68e8e67a-43e6-44a3-8817-dc0e6b70f973,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",3444.25,"d2a27206-87ab-47ea-b5fc-d2e57054b688","ba09c323-3cf8-4e82-900f-23f2bdb46f17",NA,NA,NA,"San Miguel, edge of Paramo, NW of Atuntaqui",NA,NA,NA,NA,NA,NA,"http://grscicoll.org/institutional-collection/herpetology-0",NA,NA,NA,NA,"Alcohol","http://grbio.org/institution/california-academy-sciences",NA,NA,"DMS",NA,NA,NA,NA,NA,NA,NA,NA,"South America; Ecuador; Imbabura Prov.",NA,NA,NA,"Calle.com (presently fallingrain.com)","Error encompasses 10 km around Atuntaqui",NA,NA,NA,NA,NA,NA,"11300 ft","Animalia; Chordata; Amphibia; Anura; Bufonidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gbif","ECU.11_1","ECU","Ecuador","Imbabura",NA,NA,"Provincia","Province","10","EC.IM","EC-I",-78.2167,0.3333
"125","543714662","Atelopus ignescens (Cornalia, 1849)","cdround,gass84,gdativ","cece4fc2-1fec-4bb5-a335-7252548e3f0b","66522820-055c-11d8-b84e-b8a03c50a862","a43950ae-eb88-4ef4-bfff-43bcf12885ad","66522820-055c-11d8-b84e-b8a03c50a862","US","EML","2026-07-20T10:50:11.246+00:00","2026-07-20T11:33:32.784+00:00",497,NA,"PRESERVED_SPECIMEN","PRESENT",5216669,1,44,131,952,6727,2422265,5216669,5216669,"Atelopus ignescens (Cornalia, 1849)","Animalia","Chordata","Anura","Bufonidae","Atelopus","Atelopus ignescens","Atelopus","ignescens","SPECIES","ACCEPTED","CR","1956-08-19T00:00:00",29682,"SOUTH_AMERICA","Pichincha Prov.","none",1944,7,21,"1944-07-21",203,203,"2024-01-04T14:21:00.000+00:00","2026-07-20T11:33:32.784+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"urn:catalog:CAS:SUA:8277","none","none",FALSE,NA,"I.L. Wiggins","J.A. Peters","none","WGS84","Amphibia","ECU","none","none","LATIN_AMERICA","Ecuador","NORTH_AMERICA",NA,"urn:catalog:CAS:SUA:8277",NA,NA,"21 Jul 1944","497",NA,"543714662","SUA","25-30 km. Southwest of Cayambe, Ecuador  alt. 9850 ft.","urn:catalog:CAS:SUA:8277",NA,NA,"8277","CAS",NA,"Atelopus ignescens (Cornalia, 1849)","68e8e67a-43e6-44a3-8817-dc0e6b70f973,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",3002.29,"d2a27206-87ab-47ea-b5fc-d2e57054b688","ba09c323-3cf8-4e82-900f-23f2bdb46f17",NA,NA,NA,"25-30 km SW of Cayambe",NA,NA,NA,NA,NA,NA,"http://grscicoll.org/institutional-collection/herpetology-0",NA,"Boggy place on ridge.",NA,NA,"Alcohol","http://grbio.org/institution/california-academy-sciences",NA,NA,"DMS",NA,NA,NA,NA,NA,NA,NA,NA,"South America; Ecuador; Pichincha Prov.",NA,NA,NA,"Map SA17-4 (Quito) map 1:250,000. IGM Ecuador","Assumed 27.5 km SW on rd to Quito, error encompasses distance uncertanty",NA,NA,NA,NA,NA,NA,"9850 ft","Animalia; Chordata; Amphibia; Anura; Bufonidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gbif","ECU.19_1","ECU","Ecuador","Pichincha",NA,NA,"Provincia","Province","17","EC.PI","EC-P",-78.339167,-0.045278
"126","543716018","Atelopus ignescens (Cornalia, 1849)","cdround","cece4fc2-1fec-4bb5-a335-7252548e3f0b","66522820-055c-11d8-b84e-b8a03c50a862","a43950ae-eb88-4ef4-bfff-43bcf12885ad","66522820-055c-11d8-b84e-b8a03c50a862","US","EML","2026-07-20T10:50:11.246+00:00","2026-07-20T11:33:32.805+00:00",497,NA,"PRESERVED_SPECIMEN","PRESENT",5216669,1,44,131,952,6727,2422265,5216669,5216669,"Atelopus ignescens (Cornalia, 1849)","Animalia","Chordata","Anura","Bufonidae","Atelopus","Atelopus ignescens","Atelopus","ignescens","SPECIES","ACCEPTED","CR","1956-08-19T00:00:00",NA,"SOUTH_AMERICA","Chimborazo Prov.",NA,1944,9,15,"1944-09-15",259,259,"2024-01-04T14:21:00.000+00:00","2026-07-20T11:33:32.805+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"urn:catalog:CAS:SUA:9498","none","none",FALSE,NA,"I.L. Wiggins","J.A. Peters","none","WGS84","Amphibia","ECU","none","none","LATIN_AMERICA","Ecuador","NORTH_AMERICA",NA,"urn:catalog:CAS:SUA:9498",NA,NA,"15 Sep 1944","497",NA,"543716018","SUA","Hacienda Joyagski, southern Chimborazo Prov. Ecuador; alt. 9400 ft. Under rotting logs in cienega.","urn:catalog:CAS:SUA:9498",NA,NA,"9498","CAS",NA,"Atelopus ignescens (Cornalia, 1849)","68e8e67a-43e6-44a3-8817-dc0e6b70f973,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"d2a27206-87ab-47ea-b5fc-d2e57054b688","ba09c323-3cf8-4e82-900f-23f2bdb46f17",NA,NA,NA,"Hacienda Joyagski",NA,NA,NA,NA,NA,NA,"http://grscicoll.org/institutional-collection/herpetology-0",NA,"Rotting logs in cienega.",NA,NA,"Alcohol","http://grbio.org/institution/california-academy-sciences",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America; Ecuador; Chimborazo Prov.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia; Chordata; Amphibia; Anura; Bufonidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gbif","ECU.5_1","ECU","Ecuador","Chimborazo",NA,NA,"Provincia","Province","06","EC.CB","EC-H",-78.679647,-1.937247
"127","543715992","Atelopus ignescens (Cornalia, 1849)","cdround,gass84,gdativ","cece4fc2-1fec-4bb5-a335-7252548e3f0b","66522820-055c-11d8-b84e-b8a03c50a862","a43950ae-eb88-4ef4-bfff-43bcf12885ad","66522820-055c-11d8-b84e-b8a03c50a862","US","EML","2026-07-20T10:50:11.246+00:00","2026-07-20T11:33:26.119+00:00",497,NA,"PRESERVED_SPECIMEN","PRESENT",5216669,1,44,131,952,6727,2422265,5216669,5216669,"Atelopus ignescens (Cornalia, 1849)","Animalia","Chordata","Anura","Bufonidae","Atelopus","Atelopus ignescens","Atelopus","ignescens","SPECIES","ACCEPTED","CR","1951-08-01T00:00:00",8294,"SOUTH_AMERICA","Pichincha Prov.",NA,1944,11,5,"1944-11-05",310,310,"2024-01-04T14:21:00.000+00:00","2026-07-20T11:33:26.119+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"urn:catalog:CAS:SUA:9474","none","none",FALSE,NA,"J. Ewan","J.W. Funkhouser","none","WGS84","Amphibia","ECU","none","none","LATIN_AMERICA","Ecuador","NORTH_AMERICA",NA,"urn:catalog:CAS:SUA:9474",NA,NA,"5 Nov 1944","497",NA,"543715992","SUA","Pichincha Prov., Ecuador; Pichincha Peak, near Quito, altitude 11,000 ft.","urn:catalog:CAS:SUA:9474",NA,NA,"9474","CAS",NA,"Atelopus ignescens (Cornalia, 1849)","68e8e67a-43e6-44a3-8817-dc0e6b70f973,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",3352.81,"d2a27206-87ab-47ea-b5fc-d2e57054b688","ba09c323-3cf8-4e82-900f-23f2bdb46f17",NA,NA,NA,"near Quito, Pichincha Peak",NA,NA,NA,NA,NA,NA,"http://grscicoll.org/institutional-collection/herpetology-0",NA,NA,NA,NA,"Alcohol","http://grbio.org/institution/california-academy-sciences",NA,NA,"DMS",NA,NA,NA,NA,NA,NA,NA,NA,"South America; Ecuador; Pichincha Prov.",NA,NA,NA,"Map SA17-4 (Quito) map 1:250,000. IGM Ecuador",NA,NA,NA,NA,NA,NA,NA,"11000 ft","Animalia; Chordata; Amphibia; Anura; Bufonidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gbif","ECU.19_1","ECU","Ecuador","Pichincha",NA,NA,"Provincia","Province","17","EC.PI","EC-P",-78.564167,-0.158056
"128","543711048","Atelopus ignescens (Cornalia, 1849)","cdround","cece4fc2-1fec-4bb5-a335-7252548e3f0b","66522820-055c-11d8-b84e-b8a03c50a862","a43950ae-eb88-4ef4-bfff-43bcf12885ad","66522820-055c-11d8-b84e-b8a03c50a862","US","EML","2026-07-20T10:50:11.246+00:00","2026-07-20T11:33:25.120+00:00",497,NA,"PRESERVED_SPECIMEN","PRESENT",5216669,1,44,131,952,6727,2422265,5216669,5216669,"Atelopus ignescens (Cornalia, 1849)","Animalia","Chordata","Anura","Bufonidae","Atelopus","Atelopus ignescens","Atelopus","ignescens","SPECIES","ACCEPTED","CR","1951-08-01T00:00:00",25115,"SOUTH_AMERICA","Chimborazo Prov.",NA,1939,7,4,"1939-07-04",185,185,"2024-01-04T14:21:00.000+00:00","2026-07-20T11:33:25.120+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"urn:catalog:CAS:SUA:5023","none","none",FALSE,NA,"W. Clarke-Macintyre","J.W. Funkhouser","none","WGS84","Amphibia","ECU","none","none","LATIN_AMERICA","Ecuador","NORTH_AMERICA",NA,"urn:catalog:CAS:SUA:5023",NA,NA,"4 Jul 1939","497",NA,"543711048","SUA","Paramo de Tililac, near Riobamba, Ecuador. Elev. 4200 to 4500 meters","urn:catalog:CAS:SUA:5023",NA,NA,"5023","CAS",NA,"Atelopus ignescens (Cornalia, 1849)","68e8e67a-43e6-44a3-8817-dc0e6b70f973,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",4350,"d2a27206-87ab-47ea-b5fc-d2e57054b688","ba09c323-3cf8-4e82-900f-23f2bdb46f17",NA,NA,NA,"near Riobamba, Paramo de Tililac",NA,NA,NA,NA,NA,NA,"http://grscicoll.org/institutional-collection/herpetology-0",NA,NA,NA,150,"Alcohol","http://grbio.org/institution/california-academy-sciences",NA,NA,"DMS",NA,NA,NA,NA,NA,NA,NA,NA,"South America; Ecuador; Chimborazo Prov.",NA,NA,NA,"Geonames Query Page (gnswww.nga.mil/geonames/GNS/index.jsp)","Coordinates for Tililag (paramo not found); error encompasses 15 km around Tililag",NA,NA,NA,NA,NA,NA,"4200-4500 m","Animalia; Chordata; Amphibia; Anura; Bufonidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gbif","ECU.5_1","ECU","Ecuador","Chimborazo",NA,NA,"Provincia","Province","06","EC.CB","EC-H",-78.866667,-1.6
"129","1987180449","Atelopus ignescens (Cornalia, 1849)","cdc,conti","8e479b8f-ac16-4bed-a11a-bc7e27c31663","6ea87510-0561-11d8-b851-b8a03c50a862","cfbb523a-883c-48db-8258-dcfe32b11d64","a5486e02-d249-4809-9273-deac47fb11e0","US","EML","2026-07-20T12:03:10.614+00:00","2026-07-20T12:15:01.140+00:00",498,NA,"PRESERVED_SPECIMEN","PRESENT",5216669,1,44,131,952,6727,2422265,5216669,5216669,"Atelopus ignescens (Cornalia, 1849)","Animalia","Chordata","Anura","Bufonidae","Atelopus","Atelopus ignescens","Atelopus","ignescens","SPECIES","ACCEPTED","CR",NA,3036,"SOUTH_AMERICA","Tungurahua",NA,1939,7,4,"1939-07-04",185,185,"2016-12-22T23:07:09.000+00:00","2026-07-20T12:15:01.140+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"c2205369-17e9-48a6-b8a5-2e6e4c8288e8","none","none",FALSE,"University of Michigan Museum of Zoology, Division of Reptiles & Amphibians","WM CLARK MCINTYRE",NA,"none","WGS84","Amphibia","ECU","none","none","LATIN_AMERICA","Ecuador","NORTH_AMERICA","The Regents of the University of Michigan","c2205369-17e9-48a6-b8a5-2e6e4c8288e8",NA,NA,NA,"498",NA,"1987180449","UMMZ-Herps",NA,"c2205369-17e9-48a6-b8a5-2e6e4c8288e8",NA,NA,"92156","UMMZ",NA,"Atelopus ignescens (Cornalia, 1849)","68e8e67a-43e6-44a3-8817-dc0e6b70f973,8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"2a508411-2acd-45df-8a8b-00094ac65f87","93b0c64c-ff9d-429b-81ca-ad651820ce66",NA,NA,NA,"4200 M ZILILAC NEAR RIOBAMBA","en","PhysicalObject",NA,NA,NA,NA,"https://scientific-collections.gbif.org/collection/93b0c64c-ff9d-429b-81ca-ad651820ce66",NA,NA,11,NA,"FLUID - 11","https://scientific-collections.gbif.org/institution/2a508411-2acd-45df-8a8b-00094ac65f87",NA,NA,NA,"in collection",NA,NA,NA,NA,NA,NA,NA,"ECUADOR, TUNGURAHUA","2016-05-03","Geolocate Web",NA,NA,NA,NA,"Helen Huetteman",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MARKER AT RIOBAMBA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gbif","ECU.5_1","ECU","Ecuador","Chimborazo",NA,NA,"Provincia","Province","06","EC.CB","EC-H",-78.647124,-1.670984
"130","1317308334","Atelopus ignescens (Cornalia, 1849)","osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2026-07-16T13:39:50.656+00:00","2026-07-18T17:40:21.052+00:00",514,NA,"PRESERVED_SPECIMEN","PRESENT",5216669,1,44,131,952,6727,2422265,5216669,5216669,"Atelopus ignescens (Cornalia, 1849)","Animalia","Chordata","Anura","Bufonidae","Atelopus","Atelopus ignescens","Atelopus","ignescens","SPECIES","ACCEPTED","CR",NA,6615,"SOUTH_AMERICA","Chimborazo Province",NA,1937,7,10,"1937-07-10",191,191,"2023-07-05T15:10:00.000+00:00","2026-07-18T17:40:21.052+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"http://n2t.net/ark:/65665/304b0576c-ce97-45ef-a872-e442f01a8909","none","none",FALSE,"NMNH Extant Biology",NA,NA,"none","WGS84","Amphibia","ECU","none","none","LATIN_AMERICA","Ecuador","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/304b0576c-ce97-45ef-a872-e442f01a8909",NA,NA,"10 Jul 1937","514",NA,"1317308334","HERP",NA,"http://n2t.net/ark:/65665/304b0576c-ce97-45ef-a872-e442f01a8909",NA,NA,"USNM 103262","USNM",NA,"Atelopus ignescens (Cornalia, 1849)","68e8e67a-43e6-44a3-8817-dc0e6b70f973,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",4000,"586ee56e-b0fe-4dff-b7f9-aeb104f3308a","f34f47db-05bd-4cb7-9d43-691f029b68cc",NA,NA,NA,"Mount Chimborazo",NA,NA,NA,NA,NA,NA,"urn:uuid:cc104cbf-fd8e-4801-9b71-36731a7db1a0",NA,NA,1,0,"Ethanol","urn:lsid:biocol.org:col:34871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Ecuador, Chimborazo Province",NA,"Alexandria Digital Library, MaNIS/HerpNET/ORNIS Georeferencing Guidelines",NA,NA,"Locality extent = 4",NA,NA,NA,NA,NA,NA,"4000 m","Animalia, Chordata, Vertebrata, Amphibia, Anura, Bufonidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gbif","ECU.5_1","ECU","Ecuador","Chimborazo",NA,NA,"Provincia","Province","06","EC.CB","EC-H",-78.7964,-1.48306
"131","1987112623","Atelopus ignescens (Cornalia, 1849)","cdc,conti","8e479b8f-ac16-4bed-a11a-bc7e27c31663","6ea87510-0561-11d8-b851-b8a03c50a862","cfbb523a-883c-48db-8258-dcfe32b11d64","a5486e02-d249-4809-9273-deac47fb11e0","US","EML","2026-07-20T12:03:10.614+00:00","2026-07-20T12:14:46.599+00:00",498,NA,"PRESERVED_SPECIMEN","PRESENT",5216669,1,44,131,952,6727,2422265,5216669,5216669,"Atelopus ignescens (Cornalia, 1849)","Animalia","Chordata","Anura","Bufonidae","Atelopus","Atelopus ignescens","Atelopus","ignescens","SPECIES","ACCEPTED","CR",NA,3036,"SOUTH_AMERICA","Pichincha",NA,1934,3,10,"1934-03-10",69,69,"2016-12-23T01:46:25.000+00:00","2026-07-20T12:14:46.599+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"6d5afc3f-e77e-4994-9bf1-18bef950b6cc","none","none",FALSE,"University of Michigan Museum of Zoology, Division of Reptiles & Amphibians","PHILIP HERSCHKOVITZ",NA,"none","WGS84","Amphibia","ECU","none","none","LATIN_AMERICA","Ecuador","NORTH_AMERICA","The Regents of the University of Michigan","6d5afc3f-e77e-4994-9bf1-18bef950b6cc",NA,NA,NA,"498",NA,"1987112623","UMMZ-Herps",NA,"6d5afc3f-e77e-4994-9bf1-18bef950b6cc",NA,NA,"83667","UMMZ",NA,"Atelopus ignescens (Cornalia, 1849)","68e8e67a-43e6-44a3-8817-dc0e6b70f973,8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"2a508411-2acd-45df-8a8b-00094ac65f87","93b0c64c-ff9d-429b-81ca-ad651820ce66",NA,NA,NA,"2800 MTS GUACHALA NEAR CAYAMBE PICHINCHA","en","PhysicalObject",NA,NA,NA,NA,"https://scientific-collections.gbif.org/collection/93b0c64c-ff9d-429b-81ca-ad651820ce66",NA,NA,16,NA,"FLUID - 16","https://scientific-collections.gbif.org/institution/2a508411-2acd-45df-8a8b-00094ac65f87",NA,NA,NA,"in collection",NA,NA,NA,NA,NA,NA,NA,"ECUADOR, PICHINCHA","2016-05-03","Geolocate Web",NA,NA,NA,NA,"Helen Huetteman",NA,"108-09.113-123",NA,NA,NA,NA,NA,NA,NA,"CHOSE MARKER AT GUACHALA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gbif","ECU.19_1","ECU","Ecuador","Pichincha",NA,NA,"Provincia","Province","17","EC.PI","EC-P",-78.182403,-0.00522
"132","1987130691","Atelopus ignescens (Cornalia, 1849)","cdc,conti","8e479b8f-ac16-4bed-a11a-bc7e27c31663","6ea87510-0561-11d8-b851-b8a03c50a862","cfbb523a-883c-48db-8258-dcfe32b11d64","a5486e02-d249-4809-9273-deac47fb11e0","US","EML","2026-07-20T12:03:10.614+00:00","2026-07-20T12:14:48.175+00:00",498,NA,"PRESERVED_SPECIMEN","PRESENT",5216669,1,44,131,952,6727,2422265,5216669,5216669,"Atelopus ignescens (Cornalia, 1849)","Animalia","Chordata","Anura","Bufonidae","Atelopus","Atelopus ignescens","Atelopus","ignescens","SPECIES","ACCEPTED","CR",NA,3036,"SOUTH_AMERICA","Imbabura",NA,1934,5,17,"1934-05-17",137,137,"2016-12-23T01:46:22.000+00:00","2026-07-20T12:14:48.175+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"80e7f85c-aa8f-4f9f-ad6f-1baab8560e00","none","none",FALSE,"University of Michigan Museum of Zoology, Division of Reptiles & Amphibians","PHILIP HERSCHKOVITZ",NA,"none","WGS84","Amphibia","ECU","none","none","LATIN_AMERICA","Ecuador","NORTH_AMERICA","The Regents of the University of Michigan","80e7f85c-aa8f-4f9f-ad6f-1baab8560e00",NA,NA,NA,"498",NA,"1987130691","UMMZ-Herps",NA,"80e7f85c-aa8f-4f9f-ad6f-1baab8560e00",NA,NA,"83669","UMMZ",NA,"Atelopus ignescens (Cornalia, 1849)","68e8e67a-43e6-44a3-8817-dc0e6b70f973,8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"2a508411-2acd-45df-8a8b-00094ac65f87","93b0c64c-ff9d-429b-81ca-ad651820ce66",NA,NA,NA,"2600 M OTOVALO OTOVALO IMBABURA","en","PhysicalObject",NA,NA,NA,NA,"https://scientific-collections.gbif.org/collection/93b0c64c-ff9d-429b-81ca-ad651820ce66",NA,NA,10,NA,"FLUID - 10","https://scientific-collections.gbif.org/institution/2a508411-2acd-45df-8a8b-00094ac65f87",NA,NA,NA,"in collection",NA,NA,NA,NA,NA,NA,NA,"ECUADOR, IMBABURA","2016-05-03","Geolocate Web",NA,NA,NA,NA,"Helen Huetteman",NA,"165-6.168.170.172-4.176.178-9",NA,NA,NA,NA,NA,NA,NA,"CHOSE MARKER AT OTOVALO (ALSO KNOWN AS OTAVALO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gbif","ECU.11_1","ECU","Ecuador","Imbabura",NA,NA,"Provincia","Province","10","EC.IM","EC-I",-78.259784,0.231408
"133","1318186291","Atelopus ignescens (Cornalia, 1849)","osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2026-07-16T13:39:50.656+00:00","2026-07-18T17:24:04.972+00:00",514,NA,"PRESERVED_SPECIMEN","PRESENT",5216669,1,44,131,952,6727,2422265,5216669,5216669,"Atelopus ignescens (Cornalia, 1849)","Animalia","Chordata","Anura","Bufonidae","Atelopus","Atelopus ignescens","Atelopus","ignescens","SPECIES","ACCEPTED","CR",NA,5615,"SOUTH_AMERICA","Chimborazo Province",NA,1903,10,10,"1903-10-10",283,283,"2023-07-05T15:10:00.000+00:00","2026-07-18T17:24:04.972+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"http://n2t.net/ark:/65665/32b80d4f3-47cf-4c8e-968b-c3db0ae5aaed","none","none",FALSE,"NMNH Extant Biology",NA,NA,"none","WGS84","Amphibia","ECU","none","none","LATIN_AMERICA","Ecuador","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/32b80d4f3-47cf-4c8e-968b-c3db0ae5aaed",NA,NA,"10 Oct 1903","514",NA,"1318186291","HERP",NA,"http://n2t.net/ark:/65665/32b80d4f3-47cf-4c8e-968b-c3db0ae5aaed",NA,NA,"USNM 33868","USNM",NA,"Atelopus ignescens (Cornalia, 1849)","68e8e67a-43e6-44a3-8817-dc0e6b70f973,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",3048,"586ee56e-b0fe-4dff-b7f9-aeb104f3308a","f34f47db-05bd-4cb7-9d43-691f029b68cc",NA,NA,NA,"Guamote",NA,NA,NA,NA,NA,NA,"urn:uuid:cc104cbf-fd8e-4801-9b71-36731a7db1a0",NA,NA,1,0,"Ethanol","urn:lsid:biocol.org:col:34871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America, Ecuador, Chimborazo Province",NA,"Alexandria Digital Library, MaNIS/HerpNET/ORNIS Georeferencing Guidelines",NA,NA,"Locality extent = 3",NA,NA,NA,NA,NA,NA,"10000 ft","Animalia, Chordata, Vertebrata, Amphibia, Anura, Bufonidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gbif","ECU.5_1","ECU","Ecuador","Chimborazo",NA,NA,"Provincia","Province","06","EC.CB","EC-H",-78.7167,-1.93333
